date,open,high,low,close,volume
2015-03-16,53.80033777842203,54.554699762798265,53.7754696055227,54.2894287109375,3136083
2015-03-17,54.29771534673968,54.77852106159762,53.68427728011138,53.98270797729492,3245175
2015-03-18,54.20652276153511,54.81996077071577,54.09046709289443,54.32257843017578,3334219
2015-03-19,54.16507629202568,54.99404903962002,54.13192294773484,54.79509735107422,4868591
2015-03-20,54.83655140669263,55.98882308057775,54.83655140669263,55.62407302856445,7686252
2015-03-23,55.95566874264502,55.95566874264502,55.0106401765119,55.45828628540039,2746530
2015-03-24,55.20129091914608,56.278957995319615,54.985762563559376,56.03855514526367,3234703
2015-03-25,55.86447532134983,55.86447532134983,54.728780332185465,54.761940002441406,3453951
2015-03-26,54.03244343741664,54.67074966430664,53.52676956013386,54.67074966430664,3708152
2015-03-27,55.45827593278034,55.47485260428426,54.579560553635055,55.00233840942383,3301453
2015-03-30,55.449985230261575,55.97223577168612,55.28419321460426,55.839603424072266,3192904
2015-03-31,55.54117523181927,56.196064474843176,55.391959881199135,55.98052978515625,3467937
2015-04-01,55.55774710164914,56.52764995911748,55.37537842182064,55.87276077270508,3120914
2015-04-02,55.466576464474656,55.95566741049567,55.30077809963293,55.59920883178711,2310557
2015-04-07,55.5080067248469,56.33697935752005,55.41681922928812,56.12144470214844,2852808
2015-04-08,56.22092461316904,56.40329960726535,55.83130645751953,55.83130645751953,2329511
2015-04-09,56.12145830768604,56.56081922214696,55.91421509927574,56.45304870605469,2278792
2015-04-10,56.99187951534729,57.40636591182255,56.826087486581386,57.24057388305664,2956872
2015-04-13,57.24056413075841,57.52241179655306,57.09963397330167,57.30687713623047,1812538
2015-04-14,57.099644189065,57.52242208795607,56.76806012870236,57.02503967285156,2411820
2015-04-15,56.87581686335952,57.49754638191433,56.71002485490212,57.00016403198242,1973386
2015-04-16,57.04160635313535,57.04160635313535,56.06341836748543,56.15460586547852,3170751
2015-04-17,55.75671770083743,56.32041951243381,55.0769601919619,55.2178840637207,4906020
2015-04-20,54.91115103838362,56.11316527353967,54.72877602859719,55.88105392456055,3090624
2015-04-21,57.07476889875593,57.80426891951743,56.80120639097037,57.14937973022461,4977415
2015-04-22,57.68820930182724,58.00322298725644,56.53593771195519,57.3151741027832,3926311
2015-04-23,57.87059754621052,57.87888904629129,56.69345751719938,57.12452697753906,2981304
2015-04-24,57.06648915705114,57.845725676280665,56.967016460680426,57.298606872558594,2721746
2015-04-27,57.72136687634748,58.69955491621431,57.03332434139082,58.62495040893555,3937112
2015-04-28,58.19389677396717,58.475750857088,57.63019493228701,57.87059783935547,3548201
2015-04-29,57.679926405830095,58.019801950115,56.768057630835145,56.88411331176758,4461943
2015-04-30,56.61054538798484,57.08305956520528,56.171190877094205,56.31211471557617,5040151
2015-05-04,55.972243605851695,57.06648750620204,55.83961123967392,56.75148010253906,2507081
2015-05-05,56.52766154506959,57.23228721362312,55.25933407676103,55.33393859863281,4343280
2015-05-06,55.043789891670485,55.57433192668649,54.39719218177972,54.95260238647461,3707940
2015-05-07,54.60443922400733,55.85618356648629,54.0573141541341,55.690391540527344,4132214
2015-05-08,55.54117199724569,56.34527654406077,55.17642197818073,56.30382537841797,3698183
2015-05-11,55.980531642474666,56.38672653975497,55.79815661627031,56.36185836791992,1788011
2015-05-12,55.86448440230191,55.98054010478272,55.10183083612476,55.557762145996094,3126587
2015-05-13,55.97223469757069,56.3121165450738,55.18471315147108,55.3919563293457,2380269
2015-05-14,55.05209279921856,56.27067763795348,54.81168990156628,56.22923278808594,1875846
2015-05-15,56.45304214880545,56.53593815762871,55.56604157282049,55.939083099365234,3795333
2015-05-18,55.78157601083669,56.38672256469727,55.408534485927525,56.38672256469727,3671548
2015-05-19,56.57739346300285,57.33176174496528,56.57739346300285,57.24885940551758,5065370
2015-05-20,57.34832929103695,57.51412129442521,56.92555146046951,57.35662078857422,3286441
2015-05-21,57.42401201266036,57.668298597730434,56.91016892453607,57.53352355957031,3300429
2015-05-22,57.40716091781664,57.59248219729195,57.15444891367154,57.29764938354492,1910842
2015-05-26,57.33134325277371,57.76937652498623,56.46370858212934,56.6911506652832,3095363
2015-05-27,57.0786361658822,57.600898187766745,56.842775068678485,57.40715789794922,3370430
2015-05-28,57.23027864897556,57.78623619242818,57.112348066220925,57.38190460205078,2412361
2015-05-29,57.28081085554507,57.47455760237821,56.59007192288579,56.7669677734375,7713801
2015-06-01,56.775392514725525,57.24711477699047,56.606915687678175,56.94386291503906,2930403
2015-06-02,57.08706222066227,57.09548766852433,56.32051356029041,56.60691452026367,2685217
2015-06-03,56.65746020648688,56.93543571578084,56.37105282268262,56.741695404052734,3021899
2015-06-04,56.49740684317728,56.86804941149741,55.58765131733698,56.28681564331055,2686989
2015-06-05,56.05939191823625,56.19416697296238,55.596088609132906,55.85721969604492,3038211
2015-06-08,55.6803197291197,55.73928501624114,55.20017198349247,55.3012580871582,2349989
2015-06-09,54.989577212026255,54.989577212026255,54.012437313138165,54.61051559448242,3246034
2015-06-10,54.33253330820579,55.191742635084296,54.13036754189329,55.00642776489258,3322415
2015-06-11,55.07381347473944,56.10992510366005,54.84637778517512,55.6129264831543,2361569
2015-06-12,55.5118475730593,55.99199530360748,54.67790813089332,55.09909057617188,2655252
2015-06-15,54.34096615147933,54.56840186619068,53.96189805798079,54.13037490844727,3147201
2015-06-16,54.04613568442316,54.6020931828538,53.43962870787043,54.501007080078125,2852737
2015-06-17,54.6442094982168,54.87164517731138,54.17248081751882,54.34095764160156,2195392
2015-06-18,53.54071181172006,54.09667249237731,53.12795161525671,53.99558639526367,3540914
2015-06-19,54.39992663151671,54.9474651003246,53.68391454050892,53.902931213378906,6162901
2015-06-22,55.31810162485859,55.84879562673629,54.86322380613521,55.840370178222656,3962425
2015-06-23,56.38790872767285,56.64903979134567,56.09307586989931,56.135196685791016,2546323
2015-06-24,56.26155720979119,56.387913240845386,55.04012414524692,55.66347885131836,2854109
2015-06-25,55.30125436426986,56.43844564033277,54.98957705233338,55.5960807800293,2357541
2015-06-26,55.12435205001379,55.62976962157541,54.78740486006167,55.318092346191406,2169526
2015-06-29,53.01002455133088,54.57682381308327,52.64780737949061,53.59125518798828,4174279
2015-06-30,53.28800880950723,53.51544774649159,52.5467299186332,52.73204803466797,5552758
2015-07-01,53.30484840449094,54.06297807936826,52.81627844663321,53.59967803955078,3706082
2015-07-02,53.6923363816006,53.78499381488655,52.9257845047913,53.06898498535156,1880628
2015-07-03,52.98475163887505,53.17006972529229,52.3108571717932,52.61410903930664,1823025
2015-07-06,51.49376082210572,52.361395532746,51.30001730484462,51.872825622558594,3434698
2015-07-07,53.19534303217562,53.22903518494741,51.56115312148224,51.628543853759766,4749254
2015-07-08,51.94021927617444,52.69834896671488,51.84755862362316,52.55514526367188,3881031
2015-07-09,52.597262098482354,53.84396173878856,52.45406161089532,53.67549133300781,3785941
2015-07-10,54.8632225824766,55.014848518669226,54.44204014046753,54.59366607666016,4054084
2015-07-13,55.49499777452682,55.890910309201246,55.10751068841025,55.772979736328125,2827807
2015-07-14,55.59607353476994,56.30365684038063,55.427603155357794,56.14361190795898,2281333
2015-07-15,56.14361757308339,56.91859167935024,56.13519212524271,56.64060974121094,1735979
2015-07-16,57.32293984083468,57.97155805198405,57.213428279596286,57.86205291748047,3142492
2015-07-17,58.013672230777296,58.19898710793812,57.6093342562126,57.61775970458984,2656141
2015-07-20,57.68514794879423,58.45169662295776,57.57563640481816,57.92942810058594,2787094
2015-07-21,57.019682181262894,58.50223977915074,56.632195098173966,57.112342834472656,4210895
2015-07-22,55.80667673606679,57.061798685060246,55.73928599910133,56.29524993896485,2959220
2015-07-23,56.59849591544387,56.66588021863495,56.09307186774146,56.49740982055664,2196045
2015-07-24,56.438446538642616,57.01125490983552,55.99199418385317,56.00883865356445,1994056
2015-07-27,55.57081646064582,55.6971724877671,54.551555648207376,54.55997467041016,2679349
2015-07-28,54.68632435245315,55.07381141106087,54.4083424103866,54.85480117797852,2262071
2015-07-29,55.13277670902743,55.21701833518101,54.51785396920236,54.86322021484375,1664632
2015-07-30,55.92460954072016,55.92460954072016,54.54313151155469,55.149635314941406,1867839
2015-07-31,55.09066693304631,55.16647669084829,54.25672746355298,54.97273635864258,2303875
2015-08-03,54.6863187750561,55.663464983243934,54.50942294634619,55.318092346191406,1734733
2015-08-04,55.20016720074744,55.60450515364277,55.01484590678432,55.553958892822266,1471416
2015-08-05,55.78140318052287,56.43844675627369,55.62977724560084,56.26155090332031,1742929
2015-08-06,56.02569824830882,56.50584604380038,55.9835774273902,56.050968170166016,1148481
2015-08-07,55.87406430553511,55.94987406027281,55.13277909440716,55.208595275878906,1792440
2015-08-10,55.360214612255085,55.97513730537672,54.93060677308888,55.91617202758789,1250508
2015-08-11,55.94145083035717,56.00883513169909,54.65262725616459,54.66105270385742,1986704
2015-08-12,54.25672163278888,54.31568691365397,52.91735821494809,53.27957534790039,3350003
2015-08-13,54.21460335305503,54.23144782263173,53.31327320245439,53.44805145263672,1948025
2015-08-14,53.38908764394417,53.852387690909616,52.87524454675144,53.24588394165039,1575835
2015-08-17,53.50701556495319,53.82711510714165,52.4372118217016,53.11110305786133,2318627
2015-08-18,53.24588083076135,53.48174517134127,52.95105442174503,53.06898498535156,1854454
2015-08-19,52.65623005777289,53.33854680396341,52.538299482389455,52.8668212890625,2967844
2015-08-20,52.64780361819351,53.19534206116949,51.94021700903031,52.024452209472656,4056409
2015-08-21,51.08943161221598,51.7212052766043,50.50819778442383,50.50819778442383,5079492
2015-08-24,49.194108335805474,49.69110372392526,45.41188875999665,47.93056106567383,9489329
2015-08-25,48.5876003656556,50.937798853627726,48.4359744494402,50.769325256347656,6376990
2015-08-26,49.25307398971147,49.95223514684329,48.9077045284704,49.10144805908203,5148803
2015-08-27,50.16282620051594,50.79459983833948,50.087013235442434,50.558738708496094,3368221
2015-08-28,50.6514045853859,50.777757397975016,49.8680049365379,50.685096740722656,2313025
2015-08-31,50.0533229982701,50.74406520268916,49.851157212939775,50.53347396850586,2179987
2015-09-01,49.91011997096386,49.952237572991685,48.83189393488969,49.45524215698242,3444069
2015-09-02,49.41312693675249,49.665835774467496,48.899283812490566,49.18568801879883,2471699
2015-09-03,49.64898187285447,50.64297262831212,49.5815943574738,50.39868927001953,3556062
2015-09-04,50.289183918757885,50.31445383685033,48.89085834815856,49.04248428344727,2693741
2015-09-07,49.43838767843159,49.69109968259861,49.00878305540756,49.24464416503906,1377964
2015-09-08,49.42997044202839,50.145979290580975,49.36257971053936,49.58159637451172,1909651
2015-09-09,50.48292733311813,50.541892617435785,49.58159717184322,49.69952774047852,2692965
2015-09-10,49.16883666619398,49.45524085113467,48.62972366239198,49.1519889831543,2956048
2015-09-11,49.59844274400997,49.65740802581798,48.68868717320039,48.806617736816406,1593036
2015-09-14,48.646566296926565,49.30360980045188,48.52021029392555,48.99193572998047,2099706
2015-09-15,48.94139711307053,49.28676657736462,48.688688297576526,49.00036239624024,2458501
2015-09-16,49.952239199131405,50.381847108554965,49.59844747453992,49.83430862426758,3385742
2015-09-17,49.84272855358264,50.09544058901851,49.73322343248524,49.77534103393555,2167862
2015-09-18,49.27834061203092,49.6405577317186,48.01479341685064,48.48651885986328,7908964
2015-09-21,48.31805341604185,49.23623132810294,48.13273210118103,48.9666748046875,2976231
2015-09-22,49.36257801128245,49.49735625625393,47.57676546206861,47.6357307434082,4182696
2015-09-23,47.76208675391696,48.23380900463373,47.4756825816817,47.6357307434082,2509421
2015-09-24,47.905286270042666,48.08218532387109,46.75966960413841,47.07976913452149,5780856
2015-09-25,47.67785141542825,48.56233711926347,47.67785141542825,48.28435516357422,3858313
2015-09-28,48.32646431880347,48.54548095107276,47.83789443969727,47.83789443969727,3232684
2015-09-29,47.10504487085456,48.16642647149755,47.07977495148544,47.8294792175293,2457213
2015-09-30,48.94982265248221,49.26149675172737,48.68026615367013,48.81504440307617,3097228
2015-10-01,49.278343444974894,49.29519112748319,47.96425312963016,48.11587905883789,3029053
2015-10-02,48.62130813839339,49.42997775571104,47.9979566333564,48.59603500366211,3857288
2015-10-05,49.37943096837535,50.09544308213261,49.26150039309859,49.94381713867188,2796078
2015-10-06,49.80060511037059,50.727208300419065,49.674252320841234,50.44922637939453,2320392
2015-10-07,50.55030865386051,50.74405537956647,49.91853507361045,50.112281799316406,3373754
2015-10-08,50.0027830685734,50.2807618262438,49.682683493448415,50.09544372558594,1853492
2015-10-09,50.735638924719865,51.01362089171533,49.95223928929085,50.89568710327149,2973482
2015-10-12,50.73563544804036,51.0641572313468,50.40711366473393,50.97149658203125,1742707
2015-10-13,53.8692296759004,54.1809037525814,52.95947414824771,53.70075607299805,7272332
2015-10-14,53.91135548328292,54.15564208402467,53.26273410202061,53.41436004638672,2886000
2015-10-15,53.92819471979611,54.90534102792054,53.45647246165812,54.86322021484375,4049228
2015-10-16,54.96431423550112,55.747713913858114,54.74529754404253,55.697174072265625,4374544
2015-10-19,55.3433669666054,56.33735772677996,55.318097049888586,55.722434997558594,2754139
2015-10-20,55.59607908779517,56.37105319326957,55.43602771265432,56.01726150512695,2698942
2015-10-21,56.37949148507222,57.06180510003472,56.07623956136997,56.9101791381836,3037212
2015-10-22,56.68273367365945,58.38430790731648,56.68273367365945,58.04736709594727,4428537
2015-10-23,58.70441107253102,59.37829912656062,58.325343017076186,58.89815139770508,4877114
2015-10-26,58.68756704625657,59.26880094329088,58.5527919903664,59.07505416870117,2360382
2015-10-27,59.04977473142853,59.58888772157993,58.90657424926758,58.90657424926758,2340449
2015-10-28,58.97396190491207,59.88371101165109,58.72967533980928,59.68154525756836,2422563
2015-10-29,59.81633836965528,60.24593987746878,59.50466101686782,59.934268951416016,2345616
2015-10-30,60.304884917074666,60.54917144775391,59.57203175176949,60.54917144775391,3145880
2015-11-02,59.93426236062623,61.06302821241899,59.93426236062623,60.928253173828125,2569371
2015-11-03,61.071434936185135,61.84640884399414,60.88611369154993,61.84640884399414,3179243
2015-11-04,62.14967708081042,62.478198855402326,61.26519785180671,61.56002426147461,3400097
2015-11-05,61.36628659524347,62.41081735542738,60.961955009826646,62.12441635131836,3315273
2015-11-06,61.70322965447834,61.99805608761706,61.15569117765831,61.61056900024414,3555017
2015-11-09,61.787465582545565,62.22549893981677,61.29047336469151,61.43367385864258,2825327
2015-11-10,61.65268713067212,61.779036720274405,61.004062579288615,61.32416534423828,2084984
2015-11-11,61.46736700415065,62.32657636352471,61.43367163736856,62.284461975097656,2041521
2015-11-12,62.14967552336914,62.52031810151136,61.58529263518608,61.947509765625,2359604
2015-11-13,62.02333552306195,62.0486118726957,60.759787964254,61.484222412109375,3727203
2015-11-16,60.66710389858186,61.61898013888839,60.66710389858186,61.03774642944336,2776883
2015-11-17,61.56843941653512,62.29287365007693,61.433664392035865,62.217063903808594,2622505
2015-11-18,61.93909051156358,62.36027296457487,61.86328075485396,62.301307678222656,2104809
2015-11-19,62.92464662506858,63.27001927041276,62.75617623941447,63.008888244628906,2578370
2015-11-20,63.109983053035634,63.30372982710105,62.78988667276972,63.05101776123047,3335301
2015-11-23,63.08470475738078,63.11840012347282,62.52032183549037,62.60455703735352,2015160
2015-11-24,62.46134884912397,62.62981923207543,61.77060999624998,61.98962020874024,2727458
2015-11-25,61.8380167878029,62.890973021677205,61.82116588908941,62.68038177490234,2658466
2015-11-26,62.67194635533783,63.17736398184584,62.377119942102645,62.95834732055664,2458940
2015-11-27,62.53716301150386,62.924650061053576,62.25076205490635,62.78987503051758,2078030
2015-11-30,62.81516007427074,63.45535929700747,62.46979375362978,62.83200454711914,3117991
2015-12-01,63.43007983655892,63.43007983655892,62.68879460799138,62.94993209838867,2450814
2015-12-02,63.24475593613087,63.71647820643377,62.966773986816406,62.966773986816406,2063961
2015-12-03,62.966772929468334,63.80913778471206,61.02091217041016,61.02091217041016,4929404
2015-12-04,61.16411757228853,61.16411757228853,60.00165629218962,60.4481086730957,4077798
2015-12-07,61.11357399664682,61.98120878599492,61.11357399664682,61.36627960205078,2324192
2015-12-08,61.28203953101143,61.70322193328642,60.73450112270725,60.987213134765625,2926796
2015-12-09,61.12199181248025,61.43366912240464,60.36386858448843,60.405982971191406,2326084
2015-12-10,60.069037747098086,60.71766230594592,59.57204555098589,60.53234100341797,2256982
2015-12-11,60.25435456205174,60.53233649514036,59.18455406813524,59.42884063720703,3214884
2015-12-14,59.8921466277224,60.16170315450932,58.43485886397068,58.46012878417969,4193851
2015-12-15,58.771797093248246,60.549187572032736,58.50224057842821,60.33859634399414,4077299
2015-12-16,60.28804781626204,60.80189085275269,59.892135336336445,59.95952606201172,2399457
2015-12-17,60.75977935210272,61.7706211119125,60.67554414546881,61.43367385864258,4090178
2015-12-18,60.87771728101138,61.73693320198317,60.456534770227,60.88614273071289,11158130
2015-12-21,60.91140661735061,61.93066742124171,60.49864959716797,60.49864959716797,2833434
2015-12-22,60.81874364385063,61.02091584854373,59.639437916811936,60.43968200683594,1955668
2015-12-23,60.85244606144101,61.62742674908256,60.85244606144101,61.49264526367188,2015942
2015-12-28,61.38313171667807,61.6358373270973,61.16411504626082,61.37470626831055,780303
2015-12-29,61.68638054793474,62.56243433292493,61.28204259377994,62.43608474731445,1643803
2015-12-30,62.46136110904527,62.56244078796281,61.81273651123047,61.81273651123047,1228555
2016-01-04,60.22909485959558,60.44811154947981,59.04978262594888,59.45412063598633,4580799
2016-01-05,60.43125511201637,60.43125511201637,59.1087424982876,60.17012405395508,2771848
2016-01-06,61.91381302086101,62.149674137425045,60.01006676658456,60.69238662719727,3767568
2016-01-07,58.62859386649036,60.59973101091068,58.544358664550025,60.09430694580078,4636705
2016-01-08,60.56604559532225,61.05461884427253,59.83318572189683,59.85003662109375,4104441
2016-01-11,59.49621772568464,60.77661569616495,59.42883343255365,60.31331253051758,2948824
2016-01-12,62.12441081551189,63.00047107483026,61.78746357319959,62.54559326171875,5782531
2016-01-13,62.76461042646469,62.93308083557771,61.89697560873775,62.107566833496094,3165341
2016-01-14,61.416818899565214,61.998046224794194,60.45651714238424,61.51789855957031,4234652
2016-01-15,61.20623049713426,61.51790136534262,59.032927733637294,59.53834533691406,5791546
2016-01-18,59.55519556752844,60.330176156049546,59.47938581173225,59.99322891235352,2963381
2016-01-19,61.07144998071279,61.34943191614452,60.6418421192941,60.8945541381836,3068150
2016-01-20,59.5973160276744,60.19539432897018,58.999237726378624,59.77421188354492,4555426
2016-01-21,59.52150372962301,61.14726172984881,59.251940806401606,60.405982971191406,3777215
2016-01-22,61.07144713401794,61.40839433458677,58.9234143537833,60.65026473999024,5905723
2016-01-25,61.14727112030836,61.593729960406655,60.78506034675555,61.223087310791016,3731248
2016-01-26,60.08589029375825,61.18096081563367,59.79106386197387,61.06303024291992,2823465
2016-01-27,61.10515305187005,61.81273651123047,60.64184976771661,61.81273651123047,2377541
2016-01-28,61.602135401079614,62.05701316348056,59.59730949426066,59.81632614135742,3383890
2016-01-29,60.52391105688463,61.65268325805664,60.19538929108636,61.65268325805664,3527924
2016-02-01,61.61056244634566,61.65268325805664,60.65026706528401,61.65268325805664,2255031
2016-02-02,61.48420866340167,61.49263411139554,60.18696602189842,60.47337341308594,2714647
2016-02-03,60.34701422593802,60.51548461655139,58.99923182083074,59.68154525756836,3146874
2016-02-04,60.38914349537582,60.44810878302283,58.29165020607292,58.881309509277344,3509383
2016-02-05,58.7296839806781,58.96554513293233,56.95229346324668,57.24711990356445,4741891
2016-02-08,57.27239164309746,57.42401759246961,55.275990807554535,55.57924270629883,4675130
2016-02-09,55.64661555387705,56.25311922640976,54.78740630227789,55.91617202758789,4619862
2016-02-10,56.34578648137238,57.146030549126,55.87406420368469,56.48898696899414,3342782
2016-02-11,55.61292775779711,55.96672589939976,54.66948318481445,54.66948318481445,4464779
2016-02-12,54.66947553371575,55.217013926326494,54.4336144234793,54.99799728393555,3856835
2016-02-15,56.1604611018453,56.72484398978256,55.7645486074992,56.556373596191406,2918733
2016-02-16,56.63219221168136,56.89332326101698,56.29524498325014,56.57322692871094,2559191
2016-02-17,57.32293136241652,57.93785411198277,56.99440958076137,57.78622817993164,3120807
2016-02-18,57.99682349836394,58.83918841896976,57.94628365968257,58.333770751953125,2701333
2016-02-19,58.45170016809885,58.90657798741776,58.02209226761975,58.61175155639648,3033868
2016-02-22,59.31092043186816,59.76579185867936,59.0413574726694,59.3867301940918,2248746
2016-02-23,58.95712293772887,59.31092111236919,58.70441730068264,58.91500854492188,1873750
2016-02-24,58.839185038043496,58.94869658453963,56.99441033809767,57.28081130981445,3430963
2016-02-25,57.97154753648498,59.20982486898389,57.97154753648498,58.88972854614258,2760853
2016-02-26,59.78263085262856,60.422829899775,58.931840605593614,59.167701721191406,2951315
2016-02-29,58.460130686156965,58.990818308015314,57.97998290636092,58.91500854492188,2714983
2016-03-01,58.75495057947683,60.094307658391706,58.61175009180682,59.91741180419922,2258781
2016-03-02,60.49022003472899,60.49022003472899,59.55519450288626,59.95110702514648,2232011
2016-03-03,60.3301702963138,60.3301702963138,58.40115410091757,58.59489440917969,2586686
2016-03-04,58.603322532584016,59.58046884633672,58.42642668476336,58.87287902832031,2123312
2016-03-07,58.80549066338842,59.08347261831829,58.48539432017872,58.60332489013672,1535206
2016-03-08,58.12318289159343,58.59490521792662,57.45771379452499,58.44327926635742,2231446
2016-03-09,58.79706970969669,59.59731375479189,58.46012248085994,58.77179336547852,2117692
2016-03-10,58.83075740522354,60.65026854644919,57.76938233290895,57.80307769775391,4521838
2016-03-11,58.37588278603919,59.04977076509696,57.82834438467556,58.94026565551758,2478568
2016-03-14,59.76579620716432,60.12801342652378,59.46254428273616,59.86688232421875,1831442
2016-03-15,59.555186643645065,60.23750647724108,59.487802346390176,60.01848983764648,1671661
2016-03-16,60.60814685141083,60.61657229918284,59.94268429229482,60.24592971801758,2010081
2016-03-17,60.4396861003634,60.49022594159258,58.67914641237708,59.45412063598633,2579432
2016-03-18,59.53834924016761,59.90899183934504,59.10874135718777,59.83317565917969,7429793
2016-03-21,59.218254041807135,60.15327957917397,59.05820265695193,59.55519485473633,1860027
2016-03-22,59.00767282282907,59.86688232421875,58.51909956383536,59.86688232421875,1757447
2016-03-23,60.20380920681772,60.78504293600683,59.77420138842867,60.18695831298828,2023754
2016-03-24,59.72367248470408,60.06061972886252,59.52150670890268,59.673126220703125,1816078
2016-03-29,60.085889632245504,60.17855028503391,59.06662887830719,59.66470718383789,2179586
2016-03-30,59.976369294296894,60.34701185114078,59.85001971967574,59.94268035888672,1839833
2016-03-31,59.63943383633927,60.06061626053168,59.54677318887824,59.89213943481445,2072473
2016-04-01,58.94869967229471,59.23510065901328,58.0136741010335,59.02450942993164,3143895
2016-04-04,58.55278848754308,59.46253773389822,58.375892622231405,58.99924087524414,2009513
2016-04-05,57.89574037935952,58.28322744859571,57.65145379569745,57.9378547668457,2718738
2016-04-06,57.81993184783756,58.350619472850056,57.28081877351969,58.22426986694336,2520939
2016-04-07,58.55279375052521,58.721264182136025,57.16289019616346,57.44087219238281,2375557
2016-04-08,57.036523837402655,57.64302756422091,56.691157587079616,56.8680534362793,2958435
2016-04-11,56.269978016762046,57.72726569805585,55.3939177475912,56.792240142822266,4643454
2016-04-12,57.47455528322419,57.80307705338317,56.73327011836608,57.65987014770508,2872830
2016-04-13,58.43486024391197,58.86446175107912,57.96313149084408,58.44327926635742,3146786
2016-04-14,58.69599307784831,59.19298533980459,58.28323603000081,58.93185424804688,2344567
