date,open,high,low,close,volume,daily_return,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid,bb_upper,bb_lower,bb_width
2015-11-02,59.93426236062623,61.06302821241899,59.93426236062623,60.928253173828125,2569371,0.006260725242149823,55.74349536895752,51.75826690673828,53.50331615447998,58.23032486341168,55.53524949502292,2.695075368388764,2.241504731343492,0.4535706370452721,94.4099541940931,55.74349536895752,63.270791251113025,48.21619948680201,15.054591764311013
2015-11-03,61.071434936185135,61.84640884399414,60.88611369154993,61.84640884399414,3179243,0.015069456653328261,56.3133544921875,51.97980857849121,53.58371032714844,58.78664547580898,56.002742780131896,2.783902695677085,2.3499843242102108,0.4339183714668744,98.07868909225607,56.3133544921875,63.87861235479191,48.74809662958309,15.130515725208824
2015-11-04,62.14967708081042,62.478198855402326,61.26519785180671,61.56002426147461,3400097,-0.00463057739119388,56.88574161529541,52.22898010253906,53.6588592338562,59.21331913514216,56.41439326023135,2.7989258749108075,2.43977263435033,0.35915324056047737,94.0200811732356,56.88574161529541,64.2037662518134,49.56771697877741,14.636049273035994
2015-11-05,61.36628659524347,62.41081735542738,60.961955009826646,62.12441635131836,3315273,0.009168158989777409,57.48719024658203,52.46029365539551,53.7311930847168,59.66118024532311,56.8373579336452,2.823822311677908,2.5165825698158457,0.3072397418620625,93.8003777797304,57.48719024658203,64.42267960730865,50.55170088585541,13.870978721453241
2015-11-06,61.70322965447834,61.99805608761706,61.15569117765831,61.61056900024414,3555017,-0.008271262431961857,58.02293434143066,52.67880310058594,53.79776617050171,59.961086207618656,57.190929123763645,2.770157083855011,2.567297472623679,0.20285961123133234,87.6211780798012,58.02293434143066,64.45138613425473,51.59448254860659,12.85690358564814
2015-11-09,61.787465582545565,62.22549893981677,61.29047336469151,61.43367385864258,2825327,-0.002871181754560026,58.54604320526123,52.89680709838867,53.866190395355225,60.18763815393003,57.50520651153245,2.6824316423975816,2.59032430657846,0.09210733581912178,85.13670819417692,58.54604320526123,64.21648783762565,52.875598572896806,11.340889264728844
2015-11-10,61.65268713067212,61.779036720274405,61.004062579288615,61.32416534423828,2084984,-0.0017825486826048564,58.92721366882324,53.13418556213379,53.935269069671634,60.36248849090053,57.78809235099214,2.5743961399083943,2.587138673244447,-0.012742533336052464,81.87353937047348,58.92721366882324,64.2398909171958,53.61453642045069,10.625354496745103
2015-11-11,61.46736700415065,62.32657636352471,61.43367163736856,62.284461975097656,2041521,0.015659351015522516,59.370718765258786,53.39616104125977,54.00715972900391,60.658176719238554,58.121156767592545,2.537019951646009,2.5771149289247592,-0.04009497727875022,81.39832686085421,59.370718765258786,64.20507364099902,54.536363889518555,9.668709751480463
2015-11-12,62.14967552336914,62.52031810151136,61.58529263518608,61.947509765625,2359604,-0.005409891950377221,59.72493324279785,53.627137451171876,54.07707544326782,60.85653564945185,58.40459032300236,2.45194532644949,2.552081008429705,-0.10013568198021527,74.45946417326522,59.72493324279785,64.19295150861427,55.256914976981435,8.936036531632837
2015-11-13,62.02333552306195,62.0486118726957,60.759787964254,61.484222412109375,3727203,-0.00747870826879804,60.01428565979004,53.875972213745115,54.141193027496335,60.95310284370686,58.632711218491764,2.3203916252150947,2.505743131786783,-0.18535150657168842,68.47556120099675,60.01428565979004,64.11878633032475,55.90978498925533,8.209001341069424
2015-11-16,60.66710389858186,61.61898013888839,60.66710389858186,61.03774642944336,2776883,-0.007261635020337831,60.28005123138428,54.1118342590332,54.20133743286133,60.96612493382017,58.81086197485855,2.1552629589616217,2.435647097221751,-0.2803841382601293,65.6752834701255,60.28005123138428,63.87061665798191,56.68948580478664,7.1811308531952704
2015-11-17,61.56843941653512,62.29287365007693,61.433664392035865,62.217063903808594,2622505,0.019321117560073597,60.59004135131836,54.36454360961914,54.265388832092285,61.15857708304916,59.06317322885485,2.095403854194309,2.367598448616263,-0.2721945944219537,67.60233874765032,60.59004135131836,63.664435591915655,57.51564711072107,6.148788481194586
2015-11-18,61.93909051156358,62.36027296457487,61.86328075485396,62.301307678222656,2104809,0.0013540300542678185,60.859597778320314,54.61657920837402,54.3295298576355,61.33438178999893,59.30303503991913,2.0313467500797984,2.30034810890897,-0.26900135882917153,66.82631424522454,60.859597778320314,63.48860030814285,58.23059524849778,5.258005059645072
2015-11-19,62.92464662506858,63.27001927041276,62.75617623941447,63.008888244628906,2578370,0.011357395097721046,61.1076738357544,54.893717193603514,54.399198379516605,61.591998167634316,59.57754268471245,2.0144554829218677,2.2431695837115497,-0.22871410078968202,67.25773332733806,61.1076738357544,63.548999249103616,58.66634842240518,4.882650826698438
2015-11-20,63.109983053035634,63.30372982710105,62.78988667276972,63.05101776123047,3335301,0.0006686281535075445,61.315317153930664,55.178605194091794,54.47069400787353,61.81646272049526,59.834837134824895,1.9816255856703648,2.1908607841033128,-0.2092351984329479,65.63277818293781,61.315317153930664,63.670272184572234,58.960362123289094,4.709910061283139
2015-11-23,63.08470475738078,63.11840012347282,62.52032183549037,62.60455703735352,2015160,-0.007080943967751052,61.49179229736328,55.450857620239255,54.53867246627808,61.93770800001192,60.040001572049235,1.8977064279626816,2.1322299128751867,-0.23452348491250508,56.0001231760585,61.49179229736328,63.66158997852897,59.32199461619759,4.33959536233138
2015-11-24,62.46134884912397,62.62981923207543,61.77060999624998,61.98962020874024,2727458,-0.009822556978501984,61.645944595336914,55.71064277648926,54.60345190048218,61.94569449366242,60.18441776735968,1.7612767263027393,2.0580392755606973,-0.296762549257958,53.231831137569266,61.645944595336914,63.44958571061324,59.842303480060586,3.6072822305526557
2015-11-25,61.8380167878029,62.890973021677205,61.82116588908941,62.68038177490234,2658466,0.011143181129938506,61.79588642120361,55.967564239501954,54.66679418563843,62.05872330616087,60.36930399014062,1.689419316020249,1.9843152836526077,-0.2948959676323586,54.10446311043968,61.79588642120361,63.399426619295234,60.19234622311199,3.207080396183244
2015-11-26,62.67194635533783,63.17736398184584,62.377119942102645,62.95834732055664,2458940,0.00443464985029185,61.94709033966065,56.231224365234375,54.73003412246704,62.197127000683295,60.561084977578844,1.6360420231044515,1.9146606315429766,-0.27861860843852515,60.309141181125455,61.94709033966065,63.37185726666279,60.5223234126585,2.8495338540042923
2015-11-27,62.53716301150386,62.924650061053576,62.25076205490635,62.78987503051758,2078030,-0.002675932536495562,62.05912551879883,56.51729148864746,54.79243169784546,62.28831900527319,60.72618053705578,1.5621384682174053,1.8441561988778625,-0.2820177306604572,60.3869513339543,62.05912551879883,63.36879682845341,60.74945420914425,2.6193426193091653
2015-11-30,62.81516007427074,63.45535929700747,62.46979375362978,62.83200454711914,3117991,0.0006709603511885209,62.15431308746338,56.79459808349609,54.85591035842896,62.371962934787945,60.88216750076418,1.4897954340237618,1.7732840459070425,-0.2834886118832807,61.66875773078708,62.15431308746338,63.3927026383731,60.915923536553656,2.476779101819446
2015-12-01,63.43007983655892,63.43007983655892,62.68879460799138,62.94993209838867,2450814,0.001876870746358117,62.209489250183104,57.100882110595705,54.919771404266356,62.4608812676496,61.03533524873637,1.4255460189132307,1.7037364405082802,-0.2781904215950495,55.9219848284974,62.209489250183104,63.4878070294549,60.93117147091131,2.55663555854359
2015-12-02,63.24475593613087,63.71647820643377,62.966773986816406,62.966773986816406,2063961,0.00026754418736163466,62.2798267364502,57.40750297546387,54.98272190093994,62.53871091675219,61.178404784890446,1.3603061318617407,1.6350503787789723,-0.27474424691723165,59.61836688558065,62.2798267364502,63.56247907061468,60.997174402285715,2.565304668328963
2015-12-03,62.966772929468334,63.80913778471206,61.02091217041016,61.02091217041016,4929404,-0.030902993645722687,62.22465152740479,57.68632583618164,55.03527992248535,62.30520341731495,61.16673866529932,1.1384647520156292,1.535733253426304,-0.3972685014106747,46.583814593170935,62.22465152740479,63.6249908262907,60.82431222851888,2.800678597771821
2015-12-04,61.16411757228853,61.16411757228853,60.00165629218962,60.4481086730957,4077798,-0.009387003191870025,62.16652851104736,57.92960090637207,55.081658039093014,62.01949653358891,61.11350681402497,0.9059897195639337,1.40978454665383,-0.5037948270898962,45.73186019874724,62.16652851104736,63.757685302054135,60.575371720040586,3.182313582013549
2015-12-07,61.11357399664682,61.98120878599492,61.11357399664682,61.36627960205078,2324192,0.015189407065166582,62.16315879821777,58.20016860961914,55.13241975784302,61.91900162104458,61.132230724249105,0.7867708967954741,1.285181816682159,-0.49841091988668484,43.59955093429084,62.16315879821777,63.76112131407818,60.56519628235736,3.1959250317208188
2015-12-08,61.28203953101143,61.70322193328642,60.73450112270725,60.987213134765625,2926796,-0.006177113387732414,62.14631118774414,58.46332328796387,55.18087162017822,61.77564954623243,61.12148868058366,0.6541608656487696,1.1589776264754812,-0.5048167608267116,40.53397231213967,62.14631118774414,63.788024753885445,60.504597621602834,3.283427132282611
2015-12-09,61.12199181248025,61.43366912240464,60.36386858448843,60.405982971191406,2326084,-0.009530361098643025,62.05238723754883,58.69514205932617,55.22355741500854,61.56493161161073,61.06848825766572,0.49644335394501127,1.0264707719693873,-0.530027418024376,30.902438805943376,62.05238723754883,63.866689121604985,60.23808535349267,3.6286037681123133
2015-12-10,60.069037747098086,60.71766230594592,59.57204555098589,60.53234100341797,2256982,0.002091813194842418,61.981628799438475,58.94347129821777,55.265755844116214,61.406071518042616,61.02877364623996,0.3772978718026536,0.8966361919360406,-0.519338320133387,31.746038767439558,61.981628799438475,63.91933987123252,60.04391772764443,3.8754221435880964
2015-12-11,60.25435456205174,60.53233649514036,59.18455406813524,59.42884063720703,3214884,-0.018229930445753384,61.87885971069336,59.16012741088867,55.300322914123534,61.101882151760215,60.9102600900153,0.19162206174491558,0.7556333658978156,-0.5640113041529,28.985539440024937,61.87885971069336,64.12165047759028,59.63606894379644,4.485581533793841
2015-12-14,59.8921466277224,60.16170315450932,58.43485886397068,58.46012878417969,4193851,-0.01630036599470286,61.74997882843017,59.330453643798826,55.33236753463745,60.69545855674782,60.72876888217563,-0.033310325427805765,0.5978446276326914,-0.6311549530604972,27.689127647025003,61.74997882843017,64.44660707297705,59.0533505838833,5.393256489093744
2015-12-15,58.771797093248246,60.549187572032736,58.50224057842821,60.33859634399414,4077299,0.03213245675098131,61.65605545043945,59.52824104309082,55.37264396667481,60.64055667786264,60.69986721268071,-0.05931053481806714,0.4664135951425397,-0.5257241299606068,37.12952181199968,61.65605545043945,64.41433365117821,58.8977772497007,5.516556401477509
2015-12-16,60.28804781626204,60.80189085275269,59.892135336336445,59.95952606201172,2399457,-0.0062823848241566616,61.53896636962891,59.72518592834473,55.40886968612671,60.5357827369625,60.64502712744597,-0.10924439048346812,0.35128199801733817,-0.4605263885008063,33.69959952076856,61.53896636962891,64.37950497595449,58.69842776330333,5.681077212651161
2015-12-17,60.75977935210272,61.7706211119125,60.67554414546881,61.43367385864258,4090178,0.02458571462199788,61.46020565032959,59.951950531005856,55.45296356201172,60.67391983260559,60.70344540383091,-0.029525571225320846,0.27512048416880636,-0.3046460553941272,43.54453529805682,61.46020565032959,64.21520050762918,58.705210793030005,5.509989714599172
2015-12-18,60.87771728101138,61.73693320198317,60.456534770227,60.88614273071289,11158130,-0.00891255712932848,61.35196189880371,60.15175964355469,55.49618495941162,60.70656950923748,60.716978539155505,-0.010409029918022839,0.21801458135144053,-0.22842361126946337,41.16295765531904,61.35196189880371,64.01227509846552,58.691648699141886,5.320626399323636
2015-12-21,60.91140661735061,61.93066742124171,60.49864959716797,60.49864959716797,2833434,-0.006364225358448605,61.246666526794435,60.34230270385742,55.53920972824097,60.674581830457555,60.70080602493421,-0.02622419447665436,0.16916682618582157,-0.19539102066247593,39.133668313836395,61.246666526794435,63.864597409926674,58.628735643662196,5.2358617662644775
2015-12-22,60.81874364385063,61.02091584854373,59.639437916811936,60.43968200683594,1955668,-0.0009746926704095049,61.16916961669922,60.47708122253418,55.57717308044434,60.63844339605423,60.68146350507508,-0.043020109020851294,0.126729439144487,-0.1697495481653383,38.839294137943114,61.16916961669922,63.7862611497011,58.552078083697346,5.234183066003752
2015-12-23,60.85244606144101,61.62742674908256,60.85244606144101,61.49264526367188,2015942,0.017421720662210705,61.1097827911377,60.638646926879886,55.62019401550293,60.769859067995405,60.74155104274892,0.028308025246488455,0.1070451563648873,-0.07873713111839885,52.26175339202653,61.1097827911377,63.6347689544599,58.58479662781549,5.049972326644408
2015-12-28,61.38313171667807,61.6358373270973,61.16411504626082,61.37470626831055,780303,-0.0019179366061685688,61.03060073852539,60.76887664794922,55.658894863128666,60.8629124834285,60.78845142982756,0.0744610536009418,0.1005283358120982,-0.02606728221115641,54.64524326416587,61.03060073852539,63.406421240508884,58.6547802365419,4.751641003966981
2015-12-29,61.68638054793474,62.56243433292493,61.28204259377994,62.43608474731445,1643803,0.01729341847053245,61.01291122436523,60.90365486145019,55.69962814331055,61.1049389855648,60.910498342234,0.19444064333080036,0.11931079731583863,0.07512984601496173,55.28725728818863,61.01291122436523,63.338311717776016,58.68751073095445,4.650800986821565
2015-12-30,62.46136110904527,62.56244078796281,61.81273651123047,61.81273651123047,1228555,-0.009983781632156186,60.9619478225708,61.02546089172363,55.738778285980224,61.21383091259029,60.9773307991967,0.23650011339358912,0.14274866053138874,0.09375145286220038,53.983760550966046,60.9619478225708,63.16071494201027,58.763180703131326,4.397534238878947
2016-01-04,60.22909485959558,60.44811154947981,59.04978262594888,59.45412063598633,4580799,-0.03815744146541089,60.787157249450686,61.094198074340824,55.76443599700928,60.94310625465122,60.864500416736675,0.07860583791454445,0.12992009600801988,-0.05131425809347542,46.07915757001893,60.787157249450686,62.87343656016172,58.70087793873965,4.17255862142207
2016-01-05,60.43125511201637,60.43125511201637,59.1087424982876,60.17012405395508,2771848,0.012042956994563037,60.64732475280762,61.15939697265625,55.79131113052368,60.824185916082584,60.813065130604706,0.011120785477878314,0.10616023390199157,-0.09503944842411326,48.57710157480433,60.64732475280762,62.47768881041842,58.81696069519682,3.660728115221602
2016-01-06,61.91381302086101,62.149674137425045,60.01006676658456,60.69238662719727,3767568,0.008679765605500211,60.63089847564697,61.21229736328125,55.81665269851685,60.80390910240792,60.804125982204155,-0.00021687979623408182,0.08488481116234645,-0.08510169095858053,55.201104691642,60.63089847564697,62.453023974440214,58.80877297685373,3.6442509975864823
2016-01-07,58.62859386649036,60.59973101091068,58.544358664550025,60.09430694580078,4636705,-0.009854278512232417,60.61320838928223,61.23622047424316,55.83983280181885,60.694739539852975,60.75154679432242,-0.056807254469447344,0.05654639803598768,-0.11335365250543503,56.93843822540278,60.61320838928223,62.449619701328146,58.77679707723631,3.672822624091836
2016-01-08,60.56604559532225,61.05461884427253,59.83318572189683,59.85003662109375,4104441,-0.0040647831237548004,60.53739624023437,61.251720123291015,55.858890209197995,60.56478524465925,60.68476826297215,-0.11998301831290092,0.021240514766209962,-0.1412235330791109,47.59142026334092,60.53739624023437,62.36808757733212,58.706704903136625,3.661382674195494
2016-01-11,59.49621772568464,60.77661569616495,59.42883343255365,60.31331253051758,2948824,0.007740611962475441,60.50370121002197,61.27985488891601,55.88664707183838,60.5260971347913,60.65725302353107,-0.13115588873976947,-0.009238765934985925,-0.12191712280478353,51.729791249262796,60.50370121002197,62.32431228932167,58.68309013072228,3.6412221585993905
2016-01-12,62.12441081551189,63.00047107483026,61.78746357319959,62.54559326171875,5782531,0.037011409878568324,60.61068172454834,61.337135848999026,55.92602128982544,60.83678884662629,60.79713007821164,0.03965876841465388,0.0005407409349420357,0.03911802747971184,55.06135272931348,60.61068172454834,62.645915838672124,58.57544761042456,4.070468228247563
2016-01-13,62.76461042646469,62.93308083557771,61.89697560873775,62.107566833496094,3165341,-0.007003313988721116,60.689443016052245,61.38060180664063,55.9615474319458,61.03229315229857,60.89419946749197,0.13809368480659856,0.02805132970927334,0.11004235509732521,55.615792248537325,60.689443016052245,62.831051165460586,58.5478348666439,4.283216298816683
2016-01-14,61.416818899565214,61.998046224794194,60.45651714238424,61.51789855957031,4234652,-0.009494306474871594,60.79389591217041,61.399976348876955,55.98993890762329,61.10700167649422,60.94039940023852,0.166602276255702,0.05576151901855908,0.11084075723714293,54.60071148395716,60.79389591217041,62.879678261493126,58.7081135628477,4.171564698645426
2016-01-15,61.20623049713426,61.51790136534262,59.032927733637294,59.53834533691406,5791546,-0.03217849226009184,60.847806739807126,61.37217819213867,56.00772798538208,60.86566993194343,60.83654354369597,0.029126388247462387,0.05043449286433974,-0.021308104616877356,46.53269782757994,60.847806739807126,62.724905774524565,58.97070770508969,3.754198069434878
2016-01-18,59.55519556752844,60.330176156049546,59.47938581173225,59.99322891235352,2963381,0.007640178323152558,60.8305383682251,61.33511459350586,56.02833032608032,60.7314482366219,60.77407579322615,-0.04262755660425199,0.0318220829706214,-0.07444963957487338,43.95376432443609,60.8305383682251,62.73353726674959,58.927539469700605,3.805997797048988
2016-01-19,61.07144998071279,61.34943191614452,60.6418421192941,60.8945541381836,3068150,0.01502378255297554,60.87728977203369,61.32180519104004,56.054807052612304,60.75654145224678,60.78300011507485,-0.026458662828069635,0.02016593381088319,-0.046624596638952825,48.178892696617375,60.87728977203369,62.73560788785482,59.018971656212564,3.716636231642255
2016-01-20,59.5973160276744,60.19539432897018,58.999237726378624,59.77421188354492,4555426,-0.01839806975343583,60.79431667327881,61.274801101684574,56.07307088851929,60.60541382629265,60.70827506088745,-0.10286123459480478,-0.004439499870254406,-0.09842173472455037,39.94907950752661,60.79431667327881,62.69572454042684,58.89290880613078,3.802815734296061
2016-01-21,59.52150372962301,61.14726172984881,59.251940806401606,60.405982971191406,3777215,0.010569291802246195,60.77030868530274,61.25070938110352,56.095944271087646,60.57473215627707,60.685883054243305,-0.11115089796623323,-0.025781779489450173,-0.08536911847678305,44.69163973419334,60.77030868530274,62.67894638004837,58.8616709905571,3.8172753894912717
2016-01-22,61.07144713401794,61.40839433458677,58.9234143537833,60.65026473999024,5905723,0.004043999564005807,60.77788944244385,61.23504119873047,56.116930351257324,60.586352553771405,60.68324466059493,-0.09689210682352467,-0.04000384495626508,-0.05688826186725959,55.37060647935323,60.77788944244385,62.68318551379378,58.87259337109392,3.8105921426998606
2016-01-25,61.14727112030836,61.593729960406655,60.78506034675555,61.223087310791016,3731248,0.009444683766121731,60.817059707641604,61.23301963806152,56.136842918396,60.684311747159036,60.7232330050539,-0.038921257894863004,-0.03978732754398466,0.0008660696491216563,54.78931244942235,60.817059707641604,62.72528886725526,58.90883054802795,3.8164583192273085
2016-01-26,60.08589029375825,61.18096081563367,59.79106386197387,61.06303024291992,2823465,-0.002614325328916922,60.795578956604004,61.20859100341797,56.15562368392944,60.74257613112225,60.74840317082175,-0.005827039699504155,-0.03299526997508856,0.027168230275584404,51.74328018435755,60.795578956604004,62.681326900022285,58.90983101318572,3.7714958868365613
2016-01-27,61.10515305187005,61.81273651123047,60.64184976771661,61.81273651123047,2377541,0.012277580482463524,60.81748046875,61.205895538330076,56.179562168121336,60.90721618960043,60.8272426775187,0.07997351208173598,-0.010401513563723652,0.09037502564545963,57.968778414056075,60.81748046875,62.74133858405063,58.893622353449366,3.8477162306012644
2016-01-28,61.602135401079614,62.05701316348056,59.59730949426066,59.81632614135742,3383890,-0.032297718602222525,60.68649253845215,61.172537612915036,56.193642978668215,60.7393869514092,60.752359971136386,-0.01297301972718401,-0.010915814796415724,-0.0020572049307682853,49.865528198601325,60.68649253845215,62.499899691972466,58.873085384931834,3.6268143070406325
2016-01-29,60.52391105688463,61.65268325805664,60.19538929108636,61.65268325805664,3527924,0.030699931526378954,60.67848987579346,61.184836349487306,56.221133365631104,60.8798940755088,60.819050584982335,0.06084349052646587,0.003436046268160596,0.057407444258305275,54.81528700157223,60.67848987579346,62.472276480148174,58.884703271438745,3.587573208709429
2016-02-01,61.61056244634566,61.65268325805664,60.65026706528401,61.65268325805664,2255031,0.0,60.788418006896975,61.173548736572265,56.253307361602786,60.9987847189777,60.880801153358206,0.11798356561949674,0.026345550138427827,0.09163801548106892,46.176041508404445,60.788418006896975,62.53512758386692,59.041708429927034,3.4934191539398824
2016-02-02,61.48420866340167,61.49263411139554,60.18696602189842,60.47337341308594,2714647,-0.019128280922251606,60.80358047485352,61.13699005126953,56.27626895904541,60.91795221037897,60.85062132074545,0.0673308896335243,0.034542618037447126,0.03278827159607717,43.41926100522657,60.80358047485352,62.53286939594993,59.07429155375711,3.458577842192824
2016-02-03,60.34701422593802,60.51548461655139,58.99923182083074,59.68154525756836,3146874,-0.013093831397641753,60.75303840637207,61.07044319152832,56.28892978668213,60.727735756100415,60.76402309384344,-0.03628733774302617,0.02037662688135247,-0.05666396462437864,42.72365302126454,60.75303840637207,62.55362893893697,58.95244787380717,3.6011810651297935
2016-02-04,60.38914349537582,60.44810878302283,58.29165020607292,58.881309509277344,3509383,-0.013408428767007097,60.6923885345459,60.98704902648926,56.2967604637146,60.4436701796661,60.62456282832002,-0.18089264865392352,-0.019877228225702728,-0.16101542042822078,47.12817198621294,60.6923885345459,62.660340906206585,58.72443616288521,3.935904743321373
2016-02-05,58.7296839806781,58.96554513293233,56.95229346324668,57.24711990356445,4741891,-0.02775396164474586,60.562242698669436,60.87990028381348,56.29737342834473,59.951893214112,60.374381870930726,-0.4224886568187287,-0.10039951394430793,-0.3220891428744208,39.118836724205664,60.562242698669436,63.042375716025425,58.08210968131345,4.960266034711978
2016-02-08,57.27239164309746,57.42401759246961,55.275990807554535,55.57924270629883,4675130,-0.029134691842580773,60.3255392074585,60.75169273376465,56.28877660751343,59.27917775137151,60.019186377254286,-0.7400086258827727,-0.2283213363320009,-0.5116872895507718,30.144802551949397,60.3255392074585,63.66163480792106,56.989443606995934,6.672191200925127
2016-02-09,55.64661555387705,56.25311922640976,54.78740630227789,55.91617202758789,4619862,0.0060621430750598115,59.99406814575195,60.61640853881836,56.27523271560669,58.761792255404806,59.71525938839011,-0.9534671329853026,-0.3733504956626613,-0.5801166373226413,34.692475813384675,59.99406814575195,63.69845255917277,56.289683732331135,7.408768826841637
2016-02-10,56.34578648137238,57.146030549126,55.87406420368469,56.48898696899414,3342782,0.010244173029649417,59.71313915252686,60.48702133178711,56.26832466125488,58.41212990364932,59.476276246212635,-1.064146342563312,-0.5115096650427915,-0.5526366775205205,34.3855049763916,59.71313915252686,63.5907944073983,55.835483897655415,7.755310509742884
2016-02-11,55.61292775779711,55.96672589939976,54.66948318481445,54.66948318481445,4464779,-0.03220988517953738,59.37071838378906,60.32461349487305,56.257251510620115,57.83633810075165,59.120217500923886,-1.2838794001722391,-0.6659836120686811,-0.617895788103558,28.818657861743944,59.37071838378906,63.75389839150808,54.98753837607004,8.766360015438039
2016-02-12,54.66947553371575,55.217013926326494,54.4336144234793,54.99799728393555,3856835,0.006009094653602665,59.143700981140135,60.16793334960938,56.250680923461914,57.399670282779944,58.814867855221046,-1.4151975724411017,-0.8158264041431653,-0.5993711682979364,27.565195346826812,59.143700981140135,63.94107133878404,54.34633062349623,9.594740715287813
2016-02-15,56.1604611018453,56.72484398978256,55.7645486074992,56.556373596191406,2918733,0.028335146536527578,58.971858215332034,60.04006217956543,56.249705390930174,57.269932330997094,58.64757198418181,-1.3776396531847155,-0.9281890539514754,-0.44945059923324004,35.2454129248151,58.971858215332034,63.88590013025479,54.05781630040928,9.82808382984551
2016-02-16,56.63219221168136,56.89332326101698,56.29524498325014,56.57322692871094,2559191,0.00029799174607370027,58.7557918548584,59.912191238403324,56.25590183258057,57.162746884491526,58.49391679488767,-1.3311699103961416,-1.0087852252404086,-0.32238468515573304,31.981437616559333,58.7557918548584,63.69383038975366,53.817753319963145,9.876077069790512
