Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-08-11 00:00:00+02:00,36.00302864839715,36.349149613247924,32.54121461668164,33.406517028808594,739302,0.0,0.0
1998-08-12 00:00:00+02:00,33.925897622262276,36.34914630281279,33.925897622262276,36.07229232788086,573840,0.0,0.0
1998-08-13 00:00:00+02:00,35.82997512817383,36.27989202272029,34.7914121204473,35.82997512817383,556236,0.0,0.0
1998-08-14 00:00:00+02:00,35.65670995772522,37.041598464137266,35.65670995772522,36.86833572387695,452382,0.0,0.0
1998-08-17 00:00:00+02:00,36.003035589699444,36.660746444088865,35.310593615127964,36.27989196777344,176022,0.0,0.0
1998-08-18 00:00:00+02:00,37.64731382166248,38.25322906151098,37.56078472085215,38.14923095703125,425979,0.0,0.0
1998-08-19 00:00:00+02:00,39.11507340322879,39.11507340322879,38.42628565243978,38.59934616088867,425979,0.0,0.0
1998-08-20 00:00:00+02:00,38.42628424231183,38.77240524650802,37.73383999797694,38.01089859008789,186585,0.0,0.0
1998-08-21 00:00:00+02:00,38.253221876465155,38.253221876465155,35.03373275821047,35.656707763671875,723462,0.0,0.0
1998-08-24 00:00:00+02:00,35.65671349913113,36.34915782111036,35.55291995797338,36.210628509521484,404856,0.0,0.0
1998-08-25 00:00:00+02:00,36.00303258427564,37.11066024006872,36.00303258427564,37.05886459350586,711138,0.0,0.0
1998-08-26 00:00:00+02:00,36.539477734224384,36.730004895916146,35.137527166538106,35.379852294921875,573840,0.0,0.0
1998-08-27 00:00:00+02:00,34.96446989342041,34.96446989342041,32.887339391822714,33.45689392089844,862521,0.0,0.0
1998-08-28 00:00:00+02:00,31.502655460622965,34.6181466525255,29.42552495902527,33.45689392089844,1330746,0.0,0.0
1998-08-31 00:00:00+02:00,32.88733169912318,33.57977578299996,31.15632493192957,31.7587833404541,487587,0.0,0.0
1998-09-01 00:00:00+02:00,29.875645454007877,31.848775633263422,29.702382707470925,31.502656936645508,823794,0.0,0.0
1998-09-02 00:00:00+02:00,32.54121055327522,33.475777488857275,32.54121055327522,32.904598236083984,480546,0.0,0.0
1998-09-03 00:00:00+02:00,32.54121664858478,32.54121664858478,31.355388826409285,31.71369743347168,433020,0.0,0.0
1998-09-04 00:00:00+02:00,31.47137229576123,32.367953919421204,31.44029537419061,31.71369743347168,293961,0.0,0.0
1998-09-07 00:00:00+02:00,32.02183514005947,33.23346091212288,32.02183514005947,33.22492980957031,325644,0.0,0.0
1998-09-08 00:00:00+02:00,33.752847622603625,35.068267041343105,33.406524345976734,34.75667953491211,378453,0.0,0.0
1998-09-09 00:00:00+02:00,35.31058647806395,35.48364463432481,33.64884183762048,34.098960876464844,348528,0.0,0.0
1998-09-10 00:00:00+02:00,32.8873405106981,32.8873405106981,31.27068957340243,31.485187530517578,726981,0.0,0.0
1998-09-11 00:00:00+02:00,30.637151754620778,32.12563159075779,29.737115769559352,31.485187530517578,1123038,0.0,0.0
1998-09-14 00:00:00+02:00,32.36795419768795,33.16419426214356,32.298894113098314,32.81807327270508,433020,0.0,0.0
1998-09-15 00:00:00+02:00,32.88733200903627,33.233452936288515,32.36794838226038,32.714271545410156,536874,0.0,0.0
1998-09-16 00:00:00+02:00,33.02586505378212,33.19892553721331,30.117965890479272,30.67167854309082,596724,0.0,0.0
1998-09-17 00:00:00+02:00,29.667850209005472,30.291029808759717,25.963710613151942,26.309831619262695,1918671,0.0,0.0
1998-09-18 00:00:00+02:00,27.26186545973534,27.590719700453736,25.27126636498683,26.309831619262695,1295541,0.0,0.0
1998-09-21 00:00:00+02:00,24.752079871073622,25.271261275683365,23.74804602523075,24.33669662475586,587922,0.0,0.0
1998-09-22 00:00:00+02:00,25.565596607546127,27.5180083501669,25.3752693027422,26.638690948486328,1008621,0.0,0.0
1998-09-23 00:00:00+02:00,27.002283346749962,28.91488265991211,26.829222795758803,28.91488265991211,485826,0.0,0.0
1998-09-24 00:00:00+02:00,26.829217708761707,26.829217708761707,26.13677340008946,27.175338745117188,36963,0.0,0.0
1998-09-25 00:00:00+02:00,26.829217708761707,27.625457881148343,25.755918918521658,27.175338745117188,832596,0.0,0.0
1998-09-28 00:00:00+02:00,27.348394812231117,28.733078643700058,26.48289012624558,27.659984588623047,484068,0.0,0.0
1998-09-29 00:00:00+02:00,27.52145868577406,27.694519197061826,26.413628730388478,26.647422790527344,496389,0.0,0.0
1998-09-30 00:00:00+02:00,25.582853174127656,25.963707577892272,24.12890243530273,24.128902435302734,677694,0.0,0.0
1998-10-01 00:00:00+02:00,23.713524148148817,23.713524148148817,21.8094539642334,21.8094539642334,1406436,0.0,0.0
1998-10-02 00:00:00+02:00,21.982511030521696,22.674955234803424,18.901551229677057,20.078645706176758,1251534,0.0,0.0
1998-10-05 00:00:00+02:00,19.316938077955573,20.94394716491021,18.867021217296315,19.559263229370117,1424040,0.0,0.0
1998-10-06 00:00:00+02:00,19.040078050975666,22.155770888141664,19.040078050975666,20.597822189331055,1297302,0.0,0.0
1998-10-07 00:00:00+02:00,21.63639594911854,22.363371555776656,20.355505275103862,20.424772262573242,857241,0.0,0.0
1998-10-08 00:00:00+02:00,20.42476723363409,21.151740336747,18.641960987406154,19.040081024169922,1237452,0.0,0.0
1998-10-09 00:00:00+02:00,21.11721175008684,22.15577709493977,20.459298650776365,21.705657958984375,904767,0.0,0.0
1998-10-12 00:00:00+02:00,22.63859777525323,23.29813566110529,22.190305787446444,23.194137573242188,652224,0.0,0.0
1998-10-13 00:00:00+02:00,22.536429163231748,23.990377862846916,22.536429163231748,22.605693817138672,603252,0.0,0.0
1998-10-14 00:00:00+02:00,22.15577744007071,23.021080044293,21.46333312072848,22.865283966064453,677148,0.0,0.0
1998-10-15 00:00:00+02:00,23.523190281356015,23.523190281356015,22.640421253526014,22.848012924194336,945588,0.0,0.0
1998-10-16 00:00:00+02:00,24.059642791748043,24.752084711319654,23.817317641696473,24.059642791748047,653280,0.0,0.0
1998-10-19 00:00:00+02:00,23.60972539251028,24.561556969667645,23.54046074609124,23.635520935058594,450939,0.0,0.0
1998-10-20 00:00:00+02:00,24.57902711326761,24.74863333643234,22.34610282744811,24.02511215209961,1270917,0.0,0.0
1998-10-21 00:00:00+02:00,23.367396388715953,23.471192223232972,21.774916491901127,22.294097900390625,1060530,0.0,0.0
1998-10-22 00:00:00+02:00,22.50189413771117,23.71351978567933,21.913245797322805,22.155773162841797,1200084,0.0,0.0
1998-10-23 00:00:00+02:00,22.501901249507206,23.19414341803125,22.086515501194928,22.744226455688477,551679,0.0,0.0
1998-10-26 00:00:00+01:00,22.501901433526665,23.955852682504624,22.501901433526665,23.903852462768555,694944,0.0,0.0
1998-10-27 00:00:00+01:00,24.025114268264893,24.371232986450195,23.88658495678424,24.371232986450195,1229163,0.0,0.0
1998-10-28 00:00:00+01:00,23.88657741226339,24.059637878970946,23.29813137827746,23.626985549926758,490596,0.0,0.0
1998-10-29 00:00:00+01:00,23.886582289702986,24.198172087761066,23.471196637606354,24.059642791748047,267522,0.0,0.0
1998-10-30 00:00:00+01:00,24.405761471287104,24.579026533825655,24.163436321235533,24.059642791748047,1151079,0.0,0.0
1998-11-02 00:00:00+01:00,24.475023823188103,25.444324332460205,24.475023823188103,25.34052848815918,970548,0.0,0.0
1998-11-03 00:00:00+01:00,25.89444338430373,25.89444338430373,24.89061167223911,25.34052848815918,668259,0.0,0.0
1998-11-04 00:00:00+01:00,24.75208330990546,26.967540740966797,24.75208330990546,26.967540740966797,818304,0.0,0.0
1998-11-05 00:00:00+01:00,27.694518062859455,27.694518062859455,25.444327036366445,25.96371078491211,1097706,0.0,0.0
1998-11-06 00:00:00+01:00,26.067506640243266,27.002276046058498,26.067506640243266,25.96371078491211,503253,0.0,0.0
1998-11-09 00:00:00+01:00,27.417665355450065,27.417665355450065,25.859918374206007,26.206039428710938,532299,0.0,0.0
1998-11-10 00:00:00+01:00,25.928974139400736,26.655949508802692,25.617586611874152,25.78191375732422,531699,0.0,0.0
1998-11-11 00:00:00+01:00,25.444326868042204,26.65595262537345,25.444326868042204,26.309831619262695,255042,0.0,0.0
1998-11-12 00:00:00+01:00,26.482889174532726,26.482889174532726,25.392528394548975,25.582853317260742,787341,0.0,0.0
1998-11-13 00:00:00+01:00,25.963708334312606,25.963708334312606,25.063672455854796,25.098203659057617,418128,0.0,0.0
1998-11-16 00:00:00+01:00,25.375270833776234,25.963717139262158,25.375270833776234,25.928983688354492,471234,0.0,0.0
1998-11-17 00:00:00+01:00,26.13677121834812,26.13677121834812,25.27126646374529,25.4097957611084,380475,0.0,0.0
1998-11-18 00:00:00+01:00,25.96371111985951,26.223300717233187,25.30600030103576,25.574325561523438,846660,0.0,0.0
1998-11-19 00:00:00+01:00,25.686655829660953,26.13677499312689,25.54832874826449,25.85991859436035,1056534,0.0,0.0
1998-11-20 00:00:00+01:00,25.96371424336311,26.413631167025137,25.96371424336311,26.206039428710938,700578,0.0,0.0
1998-11-23 00:00:00+01:00,26.4828958251205,26.621425141311224,26.03297890145847,26.206039428710938,306774,0.0,0.0
1998-11-24 00:00:00+01:00,26.933005829443736,27.34839140084241,25.963705417545786,26.621416091918945,361149,0.0,0.0
1998-11-25 00:00:00+01:00,25.271269013163405,26.65595541865133,25.271269013163405,26.482894897460938,402075,0.0,0.0
1998-11-26 00:00:00+01:00,26.725214707929673,27.41765888961408,26.655950066168813,27.382923126220703,651255,0.0,0.0
1998-11-27 00:00:00+01:00,27.48692481470883,27.76377883420323,27.036805740209775,27.729249954223633,506580,0.0,0.0
1998-11-30 00:00:00+01:00,27.348390945803423,27.659980678143796,26.630148985475316,26.759944915771484,680352,0.0,0.0
1998-12-01 00:00:00+01:00,26.456886284030837,26.456886284030837,25.16746505532059,26.759944915771484,615909,0.0,0.0
1998-12-02 00:00:00+01:00,25.686648275275868,26.3445612213062,25.132935640588425,25.565587997436523,711702,0.0,0.0
1998-12-03 00:00:00+01:00,25.002942424766147,25.894447326660156,24.40576289738803,25.894447326660156,689241,0.0,0.0
1998-12-04 00:00:00+01:00,25.37526046139128,25.894441888835846,25.028937273849795,25.652116775512695,486672,0.0,0.0
1998-12-07 00:00:00+01:00,25.652115884878185,26.102234895098217,24.682815465239422,25.18473243713379,393168,0.0,0.0
1998-12-08 00:00:00+01:00,25.158732338344247,25.158732338344247,24.198167579970672,25.18473243713379,683556,0.0,0.0
1998-12-09 00:00:00+01:00,24.561557632330132,24.561557632330132,22.778752485982604,23.15960693359375,1097286,0.0,0.0
1998-12-10 00:00:00+01:00,23.021073395053264,24.2326966024211,22.60568781781064,22.848012924194336,952365,0.0,0.0
1998-12-11 00:00:00+01:00,22.50189198247648,22.622952255440012,21.359531086082768,22.848012924194336,2287599,0.0,0.0
1998-12-14 00:00:00+01:00,21.359534240031984,21.98251157993177,21.117209097866553,21.238271713256836,938670,0.0,0.0
1998-12-15 00:00:00+01:00,21.082475911915125,21.947980640380376,20.96141561961218,21.29026985168457,987093,0.0,0.0
1998-12-16 00:00:00+01:00,21.774922304405976,23.021079358967256,21.636392997468597,22.50189781188965,610065,0.0,0.0
1998-12-17 00:00:00+01:00,22.65769194925652,23.038341832316885,22.25957074052635,22.951812744140625,421665,0.0,0.0
1998-12-18 00:00:00+01:00,22.605691742333487,22.986546185885995,21.636391148520627,22.951812744140625,684066,0.0,0.0
1998-12-21 00:00:00+01:00,21.809454540878004,22.501898872236257,21.809454540878004,22.328838348388672,531399,0.0,0.0
1998-12-22 00:00:00+01:00,22.155776170520465,23.540462493896484,22.155776170520465,23.540462493896484,454953,0.0,0.0
1998-12-23 00:00:00+01:00,23.782783088776117,24.232697559038453,23.19413478153092,24.21543312072754,765249,0.0,0.0
1998-12-24 00:00:00+01:00,24.215433120727543,24.215433120727543,24.215433120727543,24.21543312072754,0,0.0,0.0
1998-12-25 00:00:00+01:00,24.215433120727543,24.215433120727543,24.215433120727543,24.21543312072754,0,0.0,0.0
1998-12-28 00:00:00+01:00,24.855885554311712,25.7906551361084,24.56156246247007,25.7906551361084,672414,0.0,0.0
1998-12-29 00:00:00+01:00,25.825185526224534,25.825185526224534,25.063678741455075,25.063678741455078,309291,0.0,0.0
1998-12-30 00:00:00+01:00,25.236731753907286,25.236731753907286,24.579023361206055,24.579023361206055,214803,0.0,0.0
1998-12-31 00:00:00+01:00,24.579023361206055,24.579023361206055,24.579023361206055,24.579023361206055,0,0.0,0.0
1999-01-01 00:00:00+01:00,24.579023361206055,24.579023361206055,24.579023361206055,24.579023361206055,0,0.0,0.0
1999-01-04 00:00:00+01:00,23.155943107879764,25.72889257081503,23.02045901596045,23.42670440673828,440946,0.0,0.0
1999-01-05 00:00:00+01:00,18.619618227778325,20.989243529178605,18.281013655030375,19.2966251373291,3105399,0.0,0.0
1999-01-06 00:00:00+01:00,19.97362677506961,20.955521604010837,19.70286544396738,20.244592666625977,1500426,0.0,0.0
1999-01-07 00:00:00+01:00,20.989244062572208,22.1403385477769,20.78612245831592,21.226287841796875,779778,0.0,0.0
1999-01-08 00:00:00+01:00,21.971135541006394,22.17750683417116,21.66645202195693,21.86957359313965,614619,0.0,0.0
1999-01-11 00:00:00+01:00,22.00485759832516,22.34346103071841,20.786123275756836,20.786123275756836,357399,0.0,0.0
1999-01-12 00:00:00+01:00,20.379872023024063,21.124720795997142,19.922846779968108,19.939908981323242,625356,0.0,0.0
1999-01-13 00:00:00+01:00,19.43210940544116,20.04147656786814,19.05958263377123,19.635231018066406,645345,0.0,0.0
1999-01-14 00:00:00+01:00,20.143038536456388,20.58299937756306,19.66894863392259,19.635231018066406,429507,0.0,0.0
1999-01-15 00:00:00+01:00,20.10911563801453,20.29537959829896,18.958021146716153,19.987241744995117,529983,0.0,0.0
1999-01-18 00:00:00+01:00,20.278310466165482,20.278310466165482,18.754894122805908,19.330543518066406,548631,0.0,0.0
1999-01-19 00:00:00+01:00,19.093501134213504,19.43210684721578,18.551773835326816,18.748193740844727,313065,0.0,0.0
1999-01-20 00:00:00+01:00,19.283017576631813,19.283017576631813,17.519306137054055,18.111814498901367,822348,0.0,0.0
1999-01-21 00:00:00+01:00,18.247093200683594,19.635231560666437,17.604008404629425,18.247093200683594,846477,0.0,0.0
1999-01-22 00:00:00+01:00,18.281015377987032,19.228987161914166,18.281015377987032,18.247093200683594,251208,0.0,0.0
1999-01-25 00:00:00+01:00,18.4502178122957,20.37988035072357,18.4502178122957,20.041479110717773,439839,0.0,0.0
1999-01-26 00:00:00+01:00,20.718480146255025,21.463329007705227,20.24459488145493,20.853961944580078,744768,0.0,0.0
1999-01-27 00:00:00+01:00,22.648144150675293,22.648144150675293,20.98924446105957,20.98924446105957,1424439,0.0,0.0
1999-01-28 00:00:00+01:00,20.860668658324595,20.860668658324595,19.6352303682272,20.3798770904541,1055115,0.0,0.0
1999-01-29 00:00:00+01:00,20.887678557097814,21.310986223857874,20.515355262122124,20.71847915649414,356913,0.0,0.0
1999-02-01 00:00:00+01:00,20.955527272208194,21.300834710388887,20.515359546865923,20.786123275756836,367029,0.0,0.0
1999-02-02 00:00:00+01:00,20.838328406075338,20.838328406075338,19.905994948573355,20.041479110717773,662715,0.0,0.0
1999-02-03 00:00:00+01:00,19.973632215136078,20.244598180493387,19.635231018066406,19.635231018066406,565200,0.0,0.0
1999-02-04 00:00:00+01:00,20.04147234451118,20.921600726315397,20.0075501752936,20.71847915649414,342099,0.0,0.0
1999-02-05 00:00:00+01:00,20.176755704057914,21.293928035504095,20.176755704057914,20.98924446105957,252117,0.0,0.0
1999-02-08 00:00:00+01:00,21.463331356416965,21.463331356416965,20.582998275756836,20.582998275756836,212382,0.0,0.0
1999-02-09 00:00:00+01:00,20.820039265617105,21.0570853347456,19.905988693237305,19.905988693237305,356013,0.0,0.0
1999-02-10 00:00:00+01:00,19.635227339120927,20.041472812806663,19.025861453143133,19.905988693237305,386361,0.0,0.0
1999-02-11 00:00:00+01:00,19.90599090679494,19.90599090679494,19.296624953055304,19.43210792541504,279882,0.0,0.0
1999-02-12 00:00:00+01:00,19.838353444275512,20.312236425655414,19.093502193625067,19.43210792541504,481707,0.0,0.0
1999-02-15 00:00:00+01:00,19.83835642735902,19.83835642735902,19.16114486194712,19.56739044189453,219132,0.0,0.0
1999-02-16 00:00:00+01:00,19.635227304574002,20.176752336404796,19.33054494325888,19.547073364257812,221670,0.0,0.0
1999-02-17 00:00:00+01:00,19.19506494463533,19.46582634000632,18.95802116394043,18.95802116394043,176346,0.0,0.0
1999-02-18 00:00:00+01:00,19.296625747393392,19.46582634000632,18.83960039156874,18.95802116394043,497007,0.0,0.0
1999-02-19 00:00:00+01:00,19.0258635688301,19.49974771248554,19.0258635688301,19.43210792541504,206640,0.0,0.0
1999-02-22 00:00:00+01:00,19.37117397361815,19.872074127197266,19.37117397361815,19.872074127197266,174672,0.0,0.0
1999-02-23 00:00:00+01:00,20.109116837363377,21.395490984970564,20.109116837363377,21.124727249145508,336609,0.0,0.0
1999-02-24 00:00:00+01:00,20.45442257640559,21.598610798893265,20.45442257640559,21.46333122253418,280557,0.0,0.0
1999-02-25 00:00:00+01:00,20.853960948346973,21.327846190508673,20.525513548936406,20.71847915649414,265635,0.0,0.0
1999-02-26 00:00:00+01:00,20.71847915649414,21.3211421861214,20.549277431339707,20.71847915649414,184455,0.0,0.0
